apple_id,frame,aperture_ratio,aperture_mm,committed,code,code_phys,where,n_fingers,normal_n,seat_x_palm,neighbour_moved_mm,hit_by_fruit,hit_by_gripper,diag_clearance_mm,diag_blocking_bodies,finger_close,approach_tilt_deg,n_tries,steps,secs,obs_dim_est,lat_ripeness,lat_az_f_max,lat_stem_stiffness,lat_stem_pull_force,lat_spur_break_force,obs_ax_x,obs_ax_y,obs_ax_z,obs_lean_deg,obs_nearest_diam,obs_bearing_cos,obs_bearing_sin,obs_nb_along,obs_nb_radial,obs_n_neighbours,obs_dim,obs_visible_frac,obs_n_points
002290_386_1011,2290,0.85,64.65,False,SUCCESS,SUCCESS,abscission zone,3,7.400748673453864,1.034,0.0,0,0,9999.0,0,0.1,0.0,1,364,4.91,0.0760530218955276,0.8197,36.6,0.03564,20.544,37.855,9.221046902123148e-05,0.0002417364596949,0.999999966530356,0.0148239239264758,2.9783564584493822,0.0277081455763719,0.3652126961150416,2.771395405612491,1.090859614862114,1,0.0768,0.414746924283709,20092.0
002290_386_1011,2290,1.0,76.0,True,SUCCESS,SUCCESS,abscission zone,3,7.929485954510183,1.0,0.0,0,0,9999.0,0,0.3055,0.0,1,362,4.42,0.0760530218955276,0.8197,36.6,0.03564,20.544,37.855,9.221046902123148e-05,0.0002417364596949,0.999999966530356,0.0148239239264758,2.9783564584493822,0.0277081455763719,0.3652126961150416,2.771395405612491,1.090859614862114,1,0.0768,0.414746924283709,20092.0
002290_386_1011,2290,1.2,92.0,False,SUCCESS,SUCCESS,abscission zone,3,6.817483808888895,1.0,0.0,0,0,9999.0,0,0.5286,0.0,1,363,4.47,0.0760530218955276,0.8197,36.6,0.03564,20.544,37.855,9.221046902123148e-05,0.0002417364596949,0.999999966530356,0.0148239239264758,2.9783564584493822,0.0277081455763719,0.3652126961150416,2.771395405612491,1.090859614862114,1,0.0768,0.414746924283709,20092.0
002290_386_1011,2290,1.45,110.0,False,SUCCESS,SUCCESS,abscission zone,3,6.847805707744071,1.0,0.0,0,0,9999.0,0,0.6843,0.0,1,364,4.39,0.0760530218955276,0.8197,36.6,0.03564,20.544,37.855,9.221046902123148e-05,0.0002417364596949,0.999999966530356,0.0148239239264758,2.9783564584493822,0.0277081455763719,0.3652126961150416,2.771395405612491,1.090859614862114,1,0.0768,0.414746924283709,20092.0
002291_390_439,2291,0.85,72.76,False,SUCCESS,SUCCESS,abscission zone,3,6.753407615565269,1.036,0.0,0,7,64.85,0,0.1,24.0,14,675,5.06,0.085605241422183,0.7527,39.857,0.04503,15.08,46.396,0.0009388686595712,-0.0008337113583505,0.9999992117251948,0.0719410018793636,1.8019318338202184,0.2474696329466404,-0.2479918574202942,-1.687727120883618,0.6312966807837574,1,0.0865,0.3511620195097687,25415.0
002291_390_439,2291,1.0,86.0,False,SUCCESS,SUCCESS,abscission zone,3,6.5100205573447765,0.997,0.0,0,7,63.25,0,0.312,24.0,14,657,4.81,0.085605241422183,0.7527,39.857,0.04503,15.08,46.396,0.0009388686595712,-0.0008337113583505,0.9999992117251948,0.0719410018793636,1.8019318338202184,0.2474696329466404,-0.2479918574202942,-1.687727120883618,0.6312966807837574,1,0.0865,0.3511620195097687,25415.0
002291_390_439,2291,1.2,102.0,True,SUCCESS,SUCCESS,abscission zone,3,6.1872200184500095,1.0,0.0,0,1,69.3,0,0.5128,24.0,15,440,4.57,0.085605241422183,0.7527,39.857,0.04503,15.08,46.396,0.0009388686595712,-0.0008337113583505,0.9999992117251948,0.0719410018793636,1.8019318338202184,0.2474696329466404,-0.2479918574202942,-1.687727120883618,0.6312966807837574,1,0.0865,0.3511620195097687,25415.0
002291_390_439,2291,1.45,124.0,False,SUCCESS,SUCCESS,abscission zone,3,5.75294531761459,1.0,0.0,0,1,89.19,0,0.6849,36.0,23,431,4.49,0.085605241422183,0.7527,39.857,0.04503,15.08,46.396,0.0009388686595712,-0.0008337113583505,0.9999992117251948,0.0719410018793636,1.8019318338202184,0.2474696329466404,-0.2479918574202942,-1.687727120883618,0.6312966807837574,1,0.0865,0.3511620195097687,25415.0
002293_378_292,2293,0.85,74.0,False,SUCCESS,SUCCESS,abscission zone,3,7.082385272446521,1.011,0.0,0,0,9999.0,0,0.1,0.0,1,460,3.79,0.0870081055177321,0.7448,40.281,0.03248,16.655,51.808,3.204194424228233e-09,0.0028104417955961,0.9999960507006584,0.1610266654350286,99.0,0.0,0.0,99.0,99.0,0,0.0879,0.4713681819028287,25312.0
002293_378_292,2293,1.0,88.0,True,SUCCESS,SUCCESS,abscission zone,3,5.616031260969219,1.0,0.0,0,0,9999.0,0,0.3215,0.0,1,430,3.75,0.0870081055177321,0.7448,40.281,0.03248,16.655,51.808,3.204194424228233e-09,0.0028104417955961,0.9999960507006584,0.1610266654350286,99.0,0.0,0.0,99.0,99.0,0,0.0879,0.4713681819028287,25312.0
002293_378_292,2293,1.2,104.0,False,SUCCESS,SUCCESS,abscission zone,3,5.78598049095729,1.0,0.0,0,0,9999.0,0,0.5162,0.0,1,431,3.52,0.0870081055177321,0.7448,40.281,0.03248,16.655,51.808,3.204194424228233e-09,0.0028104417955961,0.9999960507006584,0.1610266654350286,99.0,0.0,0.0,99.0,99.0,0,0.0879,0.4713681819028287,25312.0
002293_378_292,2293,1.45,126.0,False,SUCCESS,SUCCESS,abscission zone,3,5.895937327130971,1.0,0.0,0,0,9999.0,0,0.6849,0.0,1,436,3.6,0.0870081055177321,0.7448,40.281,0.03248,16.655,51.808,3.204194424228233e-09,0.0028104417955961,0.9999960507006584,0.1610266654350286,99.0,0.0,0.0,99.0,99.0,0,0.0879,0.4713681819028287,25312.0
002295_266_598,2295,0.85,70.68,False,SUCCESS,SUCCESS,abscission zone,3,7.163851049064929,1.019,0.0,0,0,9999.0,0,0.1,0.0,1,477,4.78,0.0831577638717122,0.7279,41.213,0.02881,15.86,42.898,-0.0001367304363097,0.0,0.999999990652394,0.0078340769488861,2.6789828300992293,0.0279810032985865,-0.4631673668063432,-2.373120736655929,1.2430796326945823,1,0.084,0.4800535236396075,26907.0
002295_266_598,2295,1.0,84.0,False,SUCCESS,SUCCESS,abscission zone,3,6.799263481033076,0.997,0.0,0,0,9999.0,0,0.32,0.0,1,449,4.37,0.0831577638717122,0.7279,41.213,0.02881,15.86,42.898,-0.0001367304363097,0.0,0.999999990652394,0.0078340769488861,2.6789828300992293,0.0279810032985865,-0.4631673668063432,-2.373120736655929,1.2430796326945823,1,0.084,0.4800535236396075,26907.0
002295_266_598,2295,1.2,100.0,False,SUCCESS,SUCCESS,abscission zone,3,6.115720232600074,0.997,0.0,0,0,101.42,0,0.5224,0.0,1,451,4.38,0.0831577638717122,0.7279,41.213,0.02881,15.86,42.898,-0.0001367304363097,0.0,0.999999990652394,0.0078340769488861,2.6789828300992293,0.0279810032985865,-0.4631673668063432,-2.373120736655929,1.2430796326945823,1,0.084,0.4800535236396075,26907.0
002295_266_598,2295,1.45,120.0,True,SUCCESS,SUCCESS,abscission zone,3,6.197445830208737,0.998,0.0,0,0,101.42,0,0.6823,0.0,1,455,4.39,0.0831577638717122,0.7279,41.213,0.02881,15.86,42.898,-0.0001367304363097,0.0,0.999999990652394,0.0078340769488861,2.6789828300992293,0.0279810032985865,-0.4631673668063432,-2.373120736655929,1.2430796326945823,1,0.084,0.4800535236396075,26907.0
002297_430_654,2297,0.85,66.0,False,APPROACH_BLOCKED,SUCCESS,abscission zone,0,4.580178745096824,1.392,0.0,15355,75054,0.0,6,0.1,0.0,25,0,7.25,0.0766715682891459,0.963,31.153,0.02663,17.894,50.701,8.449012585216304e-05,0.0004481771626901,0.9999998959993194,0.0261309816376115,1.2928417467136313,0.1327232767162479,-0.0688776752249573,-1.2783063221333149,0.1933202752934933,2,0.078,0.3621545954860112,18886.0
002297_430_654,2297,1.0,76.0,False,APPROACH_BLOCKED,SUCCESS,abscission zone,1,8.982943540209417,1.109,4.67,14104,68993,0.0,6,0.2835,0.0,25,30,7.8,0.0766715682891459,0.963,31.153,0.02663,17.894,50.701,8.449012585216304e-05,0.0004481771626901,0.9999998959993194,0.0261309816376115,1.2928417467136313,0.1327232767162479,-0.0688776752249573,-1.2783063221333149,0.1933202752934933,2,0.078,0.3621545954860112,18886.0
002297_430_654,2297,1.2,92.0,False,APPROACH_BLOCKED,SUCCESS,abscission zone,1,12.836159431756004,1.016,10.4,12392,67998,0.0,6,0.5131,0.0,25,77,7.18,0.0766715682891459,0.963,31.153,0.02663,17.894,50.701,8.449012585216304e-05,0.0004481771626901,0.9999998959993194,0.0261309816376115,1.2928417467136313,0.1327232767162479,-0.0688776752249573,-1.2783063221333149,0.1933202752934933,2,0.078,0.3621545954860112,18886.0
002297_430_654,2297,1.45,112.0,True,APPROACH_BLOCKED,SUCCESS,abscission zone,1,18.84898261303053,1.003,10.82,10381,59969,0.0,6,0.6862,0.0,25,90,6.56,0.0766715682891459,0.963,31.153,0.02663,17.894,50.701,8.449012585216304e-05,0.0004481771626901,0.9999998959993194,0.0261309816376115,1.2928417467136313,0.1327232767162479,-0.0688776752249573,-1.2783063221333149,0.1933202752934933,2,0.078,0.3621545954860112,18886.0
002298_807_38,2298,0.85,76.48,False,SUCCESS,SUCCESS,abscission zone,3,6.910729573206046,1.007,0.0,0,0,9999.0,0,0.1,0.0,1,384,4.76,0.0899799281079223,0.8616,34.819,0.02636,16.623,65.387,0.008808109033217,0.0,0.999961207855214,0.5046739989074749,4.516300807392649,-0.1057836590947861,0.3276673803779544,-4.240140035706836,1.5550515941445564,1,0.0908,0.5886294492039494,31537.0
002298_807_38,2298,1.0,90.0,False,SUCCESS,SUCCESS,abscission zone,3,5.287397045022556,1.0,0.0,0,0,9999.0,0,0.3078,0.0,1,375,5.01,0.0899799281079223,0.8616,34.819,0.02636,16.623,65.387,0.008808109033217,0.0,0.999961207855214,0.5046739989074749,4.516300807392649,-0.1057836590947861,0.3276673803779544,-4.240140035706836,1.5550515941445564,1,0.0908,0.5886294492039494,31537.0
002298_807_38,2298,1.2,108.0,True,SUCCESS,SUCCESS,abscission zone,3,5.583874001067207,1.0,0.0,0,0,9999.0,0,0.5215,0.0,1,376,4.43,0.0899799281079223,0.8616,34.819,0.02636,16.623,65.387,0.008808109033217,0.0,0.999961207855214,0.5046739989074749,4.516300807392649,-0.1057836590947861,0.3276673803779544,-4.240140035706836,1.5550515941445564,1,0.0908,0.5886294492039494,31537.0
002298_807_38,2298,1.45,130.0,False,SUCCESS,SUCCESS,abscission zone,3,5.690076748688918,1.0,0.0,0,0,9999.0,0,0.684,0.0,1,378,4.36,0.0899799281079223,0.8616,34.819,0.02636,16.623,65.387,0.008808109033217,0.0,0.999961207855214,0.5046739989074749,4.516300807392649,-0.1057836590947861,0.3276673803779544,-4.240140035706836,1.5550515941445564,1,0.0908,0.5886294492039494,31537.0
002302_610_763,2302,0.85,68.83,False,SUCCESS,SUCCESS,abscission zone,3,4.804336827163833,1.597,0.0,0,0,9999.0,0,0.1,0.0,1,299,3.66,0.0809725377555346,0.8823,34.003,0.03532,17.924,39.695,0.3221549725117134,-0.0001723728677902,0.9466869302855996,18.79330145136516,99.0,0.0,0.0,99.0,99.0,0,0.0852,0.4496718435245955,27680.0
002302_610_763,2302,1.0,80.0,False,SUCCESS,SUCCESS,abscission zone,3,7.974890370023893,0.997,0.0,0,0,9999.0,0,0.2276,0.0,1,294,3.97,0.0809725377555346,0.8823,34.003,0.03532,17.924,39.695,0.3221549725117134,-0.0001723728677902,0.9466869302855996,18.79330145136516,99.0,0.0,0.0,99.0,99.0,0,0.0852,0.4496718435245955,27680.0
002302_610_763,2302,1.2,98.0,True,SUCCESS,SUCCESS,abscission zone,3,7.283456080478416,0.997,0.0,0,0,9999.0,0,0.4872,0.0,1,294,3.93,0.0809725377555346,0.8823,34.003,0.03532,17.924,39.695,0.3221549725117134,-0.0001723728677902,0.9466869302855996,18.79330145136516,99.0,0.0,0.0,99.0,99.0,0,0.0852,0.4496718435245955,27680.0
002302_610_763,2302,1.45,118.0,False,SUCCESS,SUCCESS,abscission zone,3,7.497547853806006,0.998,0.0,0,0,9999.0,0,0.6578,0.0,1,296,3.96,0.0809725377555346,0.8823,34.003,0.03532,17.924,39.695,0.3221549725117134,-0.0001723728677902,0.9466869302855996,18.79330145136516,99.0,0.0,0.0,99.0,99.0,0,0.0852,0.4496718435245955,27680.0
002305_855_186,2305,0.85,68.0,False,SUCCESS,SUCCESS,abscission zone,3,6.924608853317844,0.996,0.0,0,0,9999.0,0,0.1,0.0,1,369,3.54,0.0793036668510931,0.8793,34.117,0.02807,23.009,53.177,2.2493397838080472e-05,2.2442563832554728e-05,0.9999999994951893,0.0018205471329888,99.0,0.0,0.0,99.0,99.0,0,0.0781,0.426671967488294,19318.0
002305_855_186,2305,1.0,80.0,False,SUCCESS,SUCCESS,abscission zone,3,7.727785621503532,0.997,0.0,0,0,9999.0,0,0.352,0.0,1,362,3.41,0.0793036668510931,0.8793,34.117,0.02807,23.009,53.177,2.2493397838080472e-05,2.2442563832554728e-05,0.9999999994951893,0.0018205471329888,99.0,0.0,0.0,99.0,99.0,0,0.0781,0.426671967488294,19318.0
002305_855_186,2305,1.2,96.0,False,SUCCESS,SUCCESS,abscission zone,3,6.727314429406913,0.997,0.0,0,0,9999.0,0,0.5535,0.0,1,362,3.44,0.0793036668510931,0.8793,34.117,0.02807,23.009,53.177,2.2493397838080472e-05,2.2442563832554728e-05,0.9999999994951893,0.0018205471329888,99.0,0.0,0.0,99.0,99.0,0,0.0781,0.426671967488294,19318.0
002305_855_186,2305,1.45,114.0,True,SUCCESS,SUCCESS,abscission zone,3,6.689206338733699,0.998,0.0,0,0,9999.0,0,0.6987,0.0,1,364,3.38,0.0793036668510931,0.8793,34.117,0.02807,23.009,53.177,2.2493397838080472e-05,2.2442563832554728e-05,0.9999999994951893,0.0018205471329888,99.0,0.0,0.0,99.0,99.0,0,0.0781,0.426671967488294,19318.0
002308_610_165,2308,0.85,74.87,False,SUCCESS,SUCCESS,abscission zone,3,6.3145250557990975,1.0,0.0,0,72,9999.0,0,0.1388,0.0,1,334,4.94,0.0880833779158187,0.9613,31.206,0.02543,17.256,50.957,-2.560084481403356e-09,0.0,1.0,0.0,2.464541177466184,0.0988209923060017,-0.1727837569927043,-2.415225437778927,0.4905601901214529,1,0.084,0.5317601486224752,26906.0
002308_610_165,2308,1.0,88.0,False,SUCCESS,SUCCESS,abscission zone,3,5.483653434390826,1.0,0.0,0,4086,9999.0,0,0.3805,0.0,1,334,5.2,0.0880833779158187,0.9613,31.206,0.02543,17.256,50.957,-2.560084481403356e-09,0.0,1.0,0.0,2.464541177466184,0.0988209923060017,-0.1727837569927043,-2.415225437778927,0.4905601901214529,1,0.084,0.5317601486224752,26906.0
002308_610_165,2308,1.2,106.0,False,SUCCESS,SUCCESS,abscission zone,3,6.217824912269496,1.0,0.0,0,6041,9999.0,0,0.578,0.0,1,336,5.73,0.0880833779158187,0.9613,31.206,0.02543,17.256,50.957,-2.560084481403356e-09,0.0,1.0,0.0,2.464541177466184,0.0988209923060017,-0.1727837569927043,-2.415225437778927,0.4905601901214529,1,0.084,0.5317601486224752,26906.0
002308_610_165,2308,1.45,128.0,True,SUCCESS,SUCCESS,abscission zone,3,5.889454082867214,0.998,0.0,0,48,88.36,0,0.7302,36.0,18,154,4.44,0.0880833779158187,0.9613,31.206,0.02543,17.256,50.957,-2.560084481403356e-09,0.0,1.0,0.0,2.464541177466184,0.0988209923060017,-0.1727837569927043,-2.415225437778927,0.4905601901214529,1,0.084,0.5317601486224752,26906.0
002309_476_420,2309,0.85,66.42,True,SUCCESS,SUCCESS,abscission zone,3,7.386254350818197,1.01,0.0,0,10,46.5,0,0.1,12.0,3,262,5.24,0.0781464402301316,1.0,30.0,0.03157,16.208,54.069,-4.388324134671304e-05,0.0007592019191542,0.9999997108433116,0.0435716756271768,2.0065380161347237,-0.2669485916787433,-0.0525827833224434,-1.9308417079812847,0.5459350775630629,2,0.0775,0.4009138542420126,22725.0
002309_476_420,2309,1.0,78.0,False,SUCCESS,SUCCESS,abscission zone,3,7.9873660689190595,0.997,0.0,0,6,54.83,0,0.3287,24.0,11,231,4.7,0.0781464402301316,1.0,30.0,0.03157,16.208,54.069,-4.388324134671304e-05,0.0007592019191542,0.9999997108433116,0.0435716756271768,2.0065380161347237,-0.2669485916787433,-0.0525827833224434,-1.9308417079812847,0.5459350775630629,2,0.0775,0.4009138542420126,22725.0
002309_476_420,2309,1.2,94.0,False,SUCCESS,SUCCESS,abscission zone,3,6.983649147430452,1.0,0.0,0,6,76.87,0,0.5408,36.0,19,185,4.62,0.0781464402301316,1.0,30.0,0.03157,16.208,54.069,-4.388324134671304e-05,0.0007592019191542,0.9999997108433116,0.0435716756271768,2.0065380161347237,-0.2669485916787433,-0.0525827833224434,-1.9308417079812847,0.5459350775630629,2,0.0775,0.4009138542420126,22725.0
002309_476_420,2309,1.45,114.0,False,GRASP_FAILED,SUCCESS,abscission zone,2,4.416802348037752,0.994,0.0,0,1,85.05,0,0.7045,36.0,20,235,5.12,0.0781464402301316,1.0,30.0,0.03157,16.208,54.069,-4.388324134671304e-05,0.0007592019191542,0.9999997108433116,0.0435716756271768,2.0065380161347237,-0.2669485916787433,-0.0525827833224434,-1.9308417079812847,0.5459350775630629,2,0.0775,0.4009138542420126,22725.0
002313_680_278,2313,0.85,70.0,False,SUCCESS,SUCCESS,abscission zone,3,6.432468931602872,1.0,0.0,0,22546,158.04,0,0.1,0.0,1,345,5.52,0.0814995878695467,0.944,31.779,0.03134,24.352,56.821,0.0001177697647989,0.0,0.9999999930651412,0.0067477105044431,2.8825722247499894,-0.5345603263946738,-0.6583957968607718,-1.5273831459708007,2.4446519908372326,1,0.0805,0.4403962812735561,24538.0
002313_680_278,2313,1.0,82.0,False,SUCCESS,SUCCESS,abscission zone,3,6.850117183721113,1.0,0.0,0,22540,158.04,0,0.3447,0.0,1,339,5.93,0.0814995878695467,0.944,31.779,0.03134,24.352,56.821,0.0001177697647989,0.0,0.9999999930651412,0.0067477105044431,2.8825722247499894,-0.5345603263946738,-0.6583957968607718,-1.5273831459708007,2.4446519908372326,1,0.0805,0.4403962812735561,24538.0
002313_680_278,2313,1.2,98.0,True,SUCCESS,SUCCESS,abscission zone,3,6.481382635236376,1.0,0.0,0,22541,158.04,0,0.5443,0.0,1,340,5.41,0.0814995878695467,0.944,31.779,0.03134,24.352,56.821,0.0001177697647989,0.0,0.9999999930651412,0.0067477105044431,2.8825722247499894,-0.5345603263946738,-0.6583957968607718,-1.5273831459708007,2.4446519908372326,1,0.0805,0.4403962812735561,24538.0
002313_680_278,2313,1.45,118.0,False,SUCCESS,SUCCESS,abscission zone,3,6.468419209705555,1.0,0.0,0,22543,158.04,0,0.7019,0.0,1,342,5.41,0.0814995878695467,0.944,31.779,0.03134,24.352,56.821,0.0001177697647989,0.0,0.9999999930651412,0.0067477105044431,2.8825722247499894,-0.5345603263946738,-0.6583957968607718,-1.5273831459708007,2.4446519908372326,1,0.0805,0.4403962812735561,24538.0
002315_243_731,2315,0.85,66.0,False,SUCCESS,SUCCESS,abscission zone,3,7.494767439331692,1.0,0.0,0,0,9999.0,0,0.1,0.0,1,325,3.52,0.0776341156473682,1.0,30.0,0.03521,20.631,52.451,-4.547936605540989e-05,-5.48656699580775e-05,0.9999999974606928,0.0040831492340336,99.0,0.0,0.0,99.0,99.0,0,0.0764,0.4820984150547963,22083.0
002315_243_731,2315,1.0,78.0,False,SUCCESS,SUCCESS,abscission zone,3,8.063165725084566,0.997,0.0,0,0,9999.0,0,0.3477,0.0,1,317,3.49,0.0776341156473682,1.0,30.0,0.03521,20.631,52.451,-4.547936605540989e-05,-5.48656699580775e-05,0.9999999974606928,0.0040831492340336,99.0,0.0,0.0,99.0,99.0,0,0.0764,0.4820984150547963,22083.0
002315_243_731,2315,1.2,94.0,True,SUCCESS,SUCCESS,abscission zone,3,6.904397672254772,0.997,0.0,0,0,9999.0,0,0.5545,0.0,1,317,3.49,0.0776341156473682,1.0,30.0,0.03521,20.631,52.451,-4.547936605540989e-05,-5.48656699580775e-05,0.9999999974606928,0.0040831492340336,99.0,0.0,0.0,99.0,99.0,0,0.0764,0.4820984150547963,22083.0
002315_243_731,2315,1.45,112.0,False,SUCCESS,SUCCESS,abscission zone,3,6.847424468623881,0.998,0.0,0,0,9999.0,0,0.7019,0.0,1,319,3.42,0.0776341156473682,1.0,30.0,0.03521,20.631,52.451,-4.547936605540989e-05,-5.48656699580775e-05,0.9999999974606928,0.0040831492340336,99.0,0.0,0.0,99.0,99.0,0,0.0764,0.4820984150547963,22083.0
002318_716_307,2318,0.85,90.74,False,SUCCESS,SUCCESS,abscission zone,3,6.0578826347489,1.0,0.0,0,0,9999.0,0,0.1,0.0,1,373,3.63,0.1067528119114382,0.9018,33.267,0.03164,22.962,41.009,-0.0119915663935944,-0.0164252943843046,0.9997931846336106,1.1652967018851386,99.0,0.0,0.0,99.0,99.0,0,0.1086,0.5613101245696747,40599.0
002318_716_307,2318,1.0,106.0,True,SUCCESS,SUCCESS,abscission zone,3,3.3251014970460107,1.0,0.0,0,0,9999.0,0,0.286,0.0,1,366,3.56,0.1067528119114382,0.9018,33.267,0.03164,22.962,41.009,-0.0119915663935944,-0.0164252943843046,0.9997931846336106,1.1652967018851386,99.0,0.0,0.0,99.0,99.0,0,0.1086,0.5613101245696747,40599.0
002318_716_307,2318,1.2,128.0,False,SUCCESS,SUCCESS,abscission zone,3,4.517882204110752,1.0,0.0,0,0,9999.0,0,0.5124,0.0,1,369,3.48,0.1067528119114382,0.9018,33.267,0.03164,22.962,41.009,-0.0119915663935944,-0.0164252943843046,0.9997931846336106,1.1652967018851386,99.0,0.0,0.0,99.0,99.0,0,0.1086,0.5613101245696747,40599.0
002318_716_307,2318,1.45,154.0,False,SUCCESS,SUCCESS,abscission zone,3,4.683614598051957,1.0,0.0,0,0,9999.0,0,0.6765,0.0,1,372,3.5,0.1067528119114382,0.9018,33.267,0.03164,22.962,41.009,-0.0119915663935944,-0.0164252943843046,0.9997931846336106,1.1652967018851386,99.0,0.0,0.0,99.0,99.0,0,0.1086,0.5613101245696747,40599.0
002320_732_861,2320,0.85,66.64,False,SUCCESS,SUCCESS,abscission zone,3,7.090947763821479,1.0,0.0,0,0,110.24,0,0.1155,0.0,1,401,4.51,0.0784025050773051,0.8147,36.825,0.04851,18.31,54.32,3.805633215171614e-05,2.1267022974535077e-05,0.9999999990497148,0.0024978401073364,1.93749592339318,-0.8403125006415367,-0.5366671577291827,-0.1483578353242222,1.9318075488679256,1,0.0757,0.3702804034429952,21036.0
002320_732_861,2320,1.0,78.0,False,SUCCESS,SUCCESS,abscission zone,3,7.79584254156991,1.0,0.0,0,0,110.24,0,0.3596,0.0,1,396,4.98,0.0784025050773051,0.8147,36.825,0.04851,18.31,54.32,3.805633215171614e-05,2.1267022974535077e-05,0.9999999990497148,0.0024978401073364,1.93749592339318,-0.8403125006415367,-0.5366671577291827,-0.1483578353242222,1.9318075488679256,1,0.0757,0.3702804034429952,21036.0
002320_732_861,2320,1.2,94.0,False,SUCCESS,SUCCESS,abscission zone,3,6.991239179966486,0.997,0.0,0,0,110.24,0,0.5631,0.0,1,397,4.37,0.0784025050773051,0.8147,36.825,0.04851,18.31,54.32,3.805633215171614e-05,2.1267022974535077e-05,0.9999999990497148,0.0024978401073364,1.93749592339318,-0.8403125006415367,-0.5366671577291827,-0.1483578353242222,1.9318075488679256,1,0.0757,0.3702804034429952,21036.0
002320_732_861,2320,1.45,114.0,True,SUCCESS,SUCCESS,abscission zone,3,6.86944720458225,0.998,0.0,0,0,110.24,0,0.7217,0.0,1,398,4.37,0.0784025050773051,0.8147,36.825,0.04851,18.31,54.32,3.805633215171614e-05,2.1267022974535077e-05,0.9999999990497148,0.0024978401073364,1.93749592339318,-0.8403125006415367,-0.5366671577291827,-0.1483578353242222,1.9318075488679256,1,0.0757,0.3702804034429952,21036.0
002324_134_1000,2324,0.85,78.0,False,NEIGHBOR_KNOCKED,SUCCESS,abscission zone,3,5.534641628860598,1.0,7.7,0,158,9999.0,0,0.1,0.0,1,429,4.57,0.0913194902920184,0.7625,39.342,0.03396,20.102,42.217,8.539688505495342e-09,0.0,1.0,0.0,1.2092923251219951,-0.3245098445025863,0.4408003485439635,1.0120472126326712,0.6619277656975885,1,0.0903,0.3909395341836926,31170.0
002324_134_1000,2324,1.0,92.0,False,NEIGHBOR_KNOCKED,SUCCESS,abscission zone,3,4.758615307661545,1.0,6.73,0,203,9999.0,0,0.345,0.0,1,425,4.43,0.0913194902920184,0.7625,39.342,0.03396,20.102,42.217,8.539688505495342e-09,0.0,1.0,0.0,1.2092923251219951,-0.3245098445025863,0.4408003485439635,1.0120472126326712,0.6619277656975885,1,0.0903,0.3909395341836926,31170.0
002324_134_1000,2324,1.2,110.0,False,NEIGHBOR_KNOCKED,SUCCESS,abscission zone,3,5.67270327657512,1.0,4.31,0,241,9999.0,0,0.5449,0.0,1,426,4.38,0.0913194902920184,0.7625,39.342,0.03396,20.102,42.217,8.539688505495342e-09,0.0,1.0,0.0,1.2092923251219951,-0.3245098445025863,0.4408003485439635,1.0120472126326712,0.6619277656975885,1,0.0903,0.3909395341836926,31170.0
002324_134_1000,2324,1.45,132.0,True,SUCCESS,SUCCESS,abscission zone,3,5.704567965571707,1.0,2.47,0,368,9999.0,0,0.6998,0.0,1,429,4.39,0.0913194902920184,0.7625,39.342,0.03396,20.102,42.217,8.539688505495342e-09,0.0,1.0,0.0,1.2092923251219951,-0.3245098445025863,0.4408003485439635,1.0120472126326712,0.6619277656975885,1,0.0903,0.3909395341836926,31170.0
002325_738_955,2325,0.85,60.66,False,SUCCESS,SUCCESS,abscission zone,3,7.705602194189124,1.013,0.0,0,0,9999.0,0,0.1,0.0,1,328,3.47,0.0713612625659354,0.9976,30.072,0.04018,22.251,39.583,-1.648820496905455e-07,9.39340200382094e-07,0.9999999999995453,5.464151336010408e-05,99.0,0.0,0.0,99.0,99.0,0,0.0701,0.3612383038025085,14516.0
002325_738_955,2325,1.0,72.0,False,SUCCESS,SUCCESS,abscission zone,3,9.242820408011683,1.0,0.0,0,0,9999.0,0,0.3555,0.0,1,319,3.33,0.0713612625659354,0.9976,30.072,0.04018,22.251,39.583,-1.648820496905455e-07,9.39340200382094e-07,0.9999999999995453,5.464151336010408e-05,99.0,0.0,0.0,99.0,99.0,0,0.0701,0.3612383038025085,14516.0
002325_738_955,2325,1.2,86.0,False,SUCCESS,SUCCESS,abscission zone,3,7.643023921110368,1.0,0.0,0,0,9999.0,0,0.5517,0.0,1,319,3.31,0.0713612625659354,0.9976,30.072,0.04018,22.251,39.583,-1.648820496905455e-07,9.39340200382094e-07,0.9999999999995453,5.464151336010408e-05,99.0,0.0,0.0,99.0,99.0,0,0.0701,0.3612383038025085,14516.0
002325_738_955,2325,1.45,104.0,True,SUCCESS,SUCCESS,abscission zone,3,7.51776596260944,1.0,0.0,0,0,9999.0,0,0.7108,0.0,1,321,3.45,0.0713612625659354,0.9976,30.072,0.04018,22.251,39.583,-1.648820496905455e-07,9.39340200382094e-07,0.9999999999995453,5.464151336010408e-05,99.0,0.0,0.0,99.0,99.0,0,0.0701,0.3612383038025085,14516.0
002326_396_682,2326,0.85,66.8,False,SUCCESS,SUCCESS,abscission zone,3,5.684052027559614,1.139,0.0,0,0,145.7,0,0.1,0.0,1,353,4.89,0.078582937811244,0.9094,32.988,0.03259,16.497,35.416,-9.671635753056668e-05,0.0,0.9999999953229732,0.0055414390807126,2.1923783918225337,0.6630558517278103,-0.3306069374740668,1.4724167201911678,1.6243497206672717,2,0.0814,0.4221574049096304,25039.0
